comment_id,create_time,create_date_time,note_id,text,sub_comment_count,comment_like_count,last_modify_ts,ip_location,parent_comment_id,user_id,nickname,gender,profile_url,avatar,stance,target,label
5172099666412902,1748636916,2025-05-30 20:28:36+08:00,5172096512820853,是这样的啊,0,0,1748608591386,福建,5172099666412902,7565420894,否极泰来v-v,m,https://m.weibo.cn/u/7565420894?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008fZJzEly8hyr0u5pu4rj30e80e8mxh.jpg?KID=imgbed,tva&Expires=1748619391&ssig=A8K8QfbR2X",2,中学生,2
5172099226014625,1748636811,2025-05-30 20:26:51+08:00,5172096512820853,就是啊 没有关系的,0,0,1748608591401,广东,5172099226014625,6330133439,恶役千金,f,https://m.weibo.cn/u/6330133439?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006UoASrly8i1tsqbjvvhj30u00u0tcu.jpg?KID=imgbed,tva&Expires=1748619391&ssig=Uti2edrba8",0,中学生,0
5172099115385475,1748636784,2025-05-30 20:26:24+08:00,5172096512820853,没有关系吧,0,0,1748608591414,江苏,5172099115385475,7219134547,Kryunostal,f,https://m.weibo.cn/u/7219134547?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007SyKFZly8i1ukltq5b2j30u00u040f.jpg?KID=imgbed,tva&Expires=1748619391&ssig=VzPUd9Yb8V",0,中学生,0
5172099060863634,1748636772,2025-05-30 20:26:12+08:00,5172096512820853,应该不能保送吧,0,0,1748608591428,河南,5172099060863634,7940754403,Zaynie重度依赖,f,https://m.weibo.cn/u/7940754403?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008FoAXVly8i1vkhhx7v7j30u00u0dhc.jpg?KID=imgbed,tva&Expires=1748619391&ssig=ld5moW91l3",0,中学生,0
5172099254850471,1748636818,2025-05-30 20:26:58+08:00,5172096512820853,说的太对了,0,0,1748608591442,陕西,5172099254850471,6201221466,大孟兽之夏天赶快过去吧,f,https://m.weibo.cn/u/6201221466?,"https://tvax1.sinaimg.cn/crop.0.0.1000.1000.180/006LFGZ4ly8hx7fzvrw4oj30rs0rsq4n.jpg?KID=imgbed,tva&Expires=1748619391&ssig=gwd1qjEVVb",0,中学生,0
5172091935528874,1748635073,2025-05-30 19:57:53+08:00,5172088899896762,人家是拼实力，咱这里是拼祖宗。,0,2,1748608594909,山东,5172091935528874,5773590392,寅虎的半步崩拳-,m,https://m.weibo.cn/u/5773590392?,"https://tvax4.sinaimg.cn/crop.0.0.995.995.180/006iJoBGly8h9lxnbnt9cj30rn0rnn28.jpg?KID=imgbed,tva&Expires=1748619394&ssig=q4BxbdF5Al",0,中学生,0
5172092108802884,1748635114,2025-05-30 19:58:34+08:00,5172088899896762,它们的4+4,0,0,1748608594925,广东,5172092108802884,2328091411,Aking1840,m,https://m.weibo.cn/u/2328091411?,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/8ac3db13ly8hfvouopeq4j20go0gotaj.jpg?KID=imgbed,tva&Expires=1748619394&ssig=e7CWTjFzGJ",0,中学生,0
5172091215414605,1748634901,2025-05-30 19:55:01+08:00,5172088899896762,可选的路太多了，国外上不了名校，也可以选高考加分，不行在选保送。普通人难,0,0,1748608594939,北京,5172091215414605,5974841455,士十士十,m,https://m.weibo.cn/u/5974841455?,"https://tvax4.sinaimg.cn/crop.0.0.888.888.180/006wlPczly8gaak7nhmimj30oo0oo409.jpg?KID=imgbed,tva&Expires=1748619394&ssig=Erxz2AcMrr",0,中学生,0
5172089494440435,1748634491,2025-05-30 19:48:11+08:00,5172088899896762,普通家庭玩不起,0,1,1748608594953,江苏,5172089494440435,6567006258,快乐起舞happy,f,https://m.weibo.cn/u/6567006258?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/007aqujMly8gvrnrawmjfj30ro0rodhb.jpg?KID=imgbed,tva&Expires=1748619394&ssig=wtyEeWhPmS",2,中学生,2
5172099749778350,1748636936,2025-05-30 20:28:56+08:00,5172096512820853,感觉没关系啊,1,0,1748608604180,河北,5172099749778350,7801420406,lroonin-初逢梨花雨,m,https://m.weibo.cn/u/7801420406?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008vXXPoly8i1vloutphqj30u00u0juv.jpg?KID=imgbed,tva&Expires=1748619403&ssig=yRhcxh8spi",2,中学生,2
5172099205563184,1748636806,2025-05-30 20:26:46+08:00,5172096512820853,没事你可以去耶鲁,1,0,1748608604197,江苏,5172099205563184,7701800350,Love留住星耀,f,https://m.weibo.cn/u/7701800350?,"https://tvax3.sinaimg.cn/crop.0.0.486.486.180/008pdY6ily8hnpodw3r9rj30di0di3zj.jpg?KID=imgbed,tva&Expires=1748619403&ssig=5LYKWVve5I",1,中学生,1
5172099700232058,1748636924,2025-05-30 20:28:44+08:00,5172096512820853,确实是这样,0,0,1748608604210,辽宁,5172099700232058,7438854121,小亭爱吃粘苞米,f,https://m.weibo.cn/u/7438854121?,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/0087qFM5ly8i1ghludpg7j30n00n040s.jpg?KID=imgbed,tva&Expires=1748619403&ssig=gWQP71Rq2s",0,中学生,0
5172099666412902,1748636916,2025-05-30 20:28:36+08:00,5172096512820853,是这样的啊,0,0,1748608604225,福建,5172099666412902,7565420894,否极泰来v-v,m,https://m.weibo.cn/u/7565420894?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008fZJzEly8hyr0u5pu4rj30e80e8mxh.jpg?KID=imgbed,tva&Expires=1748619403&ssig=sKcUs3sR6q",2,中学生,2
5172099226014625,1748636811,2025-05-30 20:26:51+08:00,5172096512820853,就是啊 没有关系的,0,0,1748608604240,广东,5172099226014625,6330133439,恶役千金,f,https://m.weibo.cn/u/6330133439?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006UoASrly8i1tsqbjvvhj30u00u0tcu.jpg?KID=imgbed,tva&Expires=1748619403&ssig=Z4a0z3sJZd",0,中学生,0
5172099115385475,1748636784,2025-05-30 20:26:24+08:00,5172096512820853,没有关系吧,0,0,1748608604256,江苏,5172099115385475,7219134547,Kryunostal,f,https://m.weibo.cn/u/7219134547?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007SyKFZly8i1ukltq5b2j30u00u040f.jpg?KID=imgbed,tva&Expires=1748619403&ssig=mVhdpXwbSP",0,中学生,0
5172099060863634,1748636772,2025-05-30 20:26:12+08:00,5172096512820853,应该不能保送吧,0,0,1748608604270,河南,5172099060863634,7940754403,Zaynie重度依赖,f,https://m.weibo.cn/u/7940754403?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008FoAXVly8i1vkhhx7v7j30u00u0dhc.jpg?KID=imgbed,tva&Expires=1748619403&ssig=btUQJpcg%2Fq",0,中学生,0
5172099254850471,1748636818,2025-05-30 20:26:58+08:00,5172096512820853,说的太对了,0,0,1748608604284,陕西,5172099254850471,6201221466,大孟兽之夏天赶快过去吧,f,https://m.weibo.cn/u/6201221466?,"https://tvax1.sinaimg.cn/crop.0.0.1000.1000.180/006LFGZ4ly8hx7fzvrw4oj30rs0rsq4n.jpg?KID=imgbed,tva&Expires=1748619403&ssig=D9ttnTujHw",0,中学生,0
5172098784037153,1748636706,2025-05-30 20:25:06+08:00,5172098578515275,对此你怎么看？,0,0,1748608606027,吉林,5172098784037153,1116275530,视点视频,m,https://m.weibo.cn/u/1116275530?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/4289034aly1i0k3ydpcocj20u00u00tu.jpg?KID=imgbed,tva&Expires=1748619405&ssig=dCkMDZHbfI",2,中学生,2
5172099274513310,1748636823,2025-05-30 20:27:03+08:00,5172098578515275,登月球可以保送,0,0,1748608606045,吉林,5172099274513310,5444133963,吉圈姐,f,https://m.weibo.cn/u/5444133963?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005Wr1Wjly8hplkah5067j30u00u0wfn.jpg?KID=imgbed,tva&Expires=1748619405&ssig=BQdzgvp%2FD8",1,中学生,1
5172098705918783,1748636687,2025-05-30 20:24:47+08:00,5172098578515275,# 清华回应中学生登珠峰保送争议，以成绩和项目为准绳，彰显公平选拔原则，多元评价亦需筑牢学术根基。,0,0,1748608606059,广东,5172098705918783,5649170494,兰州微播,m,https://m.weibo.cn/u/5649170494?,"https://tva1.sinaimg.cn/crop.117.122.1121.1121.180/006ajlj8jw8f7jsq2f3ebj312d10p461.jpg?KID=imgbed,tva&Expires=1748619405&ssig=wMXL0sSZl%2B",2,中学生,2
5172100111008426,1748637021,2025-05-30 20:30:21+08:00,5172098578515275,转发微博,0,0,1748608606073,吉林,5172100111008426,7512778314,dgsocn,f,https://m.weibo.cn/u/7512778314?,"https://tvax4.sinaimg.cn/crop.0.0.1078.1078.180/008cqQPMly8hys7yh0igwj30ty0ty74w.jpg?KID=imgbed,tva&Expires=1748619405&ssig=rl6loQg2vu",2,中学生,2
5172099883729847,1748636967,2025-05-30 20:29:27+08:00,5172098578515275,你咋看 用眼睛👀,0,0,1748608606087,吉林,5172099883729847,7936445350,长春发现我们,f,https://m.weibo.cn/u/7936445350?,"https://tvax2.sinaimg.cn/crop.0.0.1078.1078.180/008F6vZ4ly8hyrlg6xm8xj30ty0tyn0i.jpg?KID=imgbed,tva&Expires=1748619405&ssig=Ru2oULbOqG",0,中学生,0
5172099741653767,1748636934,2025-05-30 20:28:54+08:00,5172098578515275,没记错的话….北坡是不许未成年人攀登的，好奇他怎么做到了,0,0,1748608606101,吉林,5172099741653767,7294999437,谷穗视频,f,https://m.weibo.cn/u/7294999437?,"https://tvax1.sinaimg.cn/crop.0.0.800.800.180/007XH4Bfly8hs050l2ii2j30m80m8dh0.jpg?KID=imgbed,tva&Expires=1748619405&ssig=%2FSwDPnDUbR",0,中学生,0
5172099513584164,1748636879,2025-05-30 20:27:59+08:00,5172098578515275,这要是能保送 那还上什么学了,0,0,1748608606115,吉林,5172099513584164,7936709183,长春之美,f,https://m.weibo.cn/u/7936709183?,"https://tvax4.sinaimg.cn/crop.0.0.1078.1078.180/008F7CCrly8hyrjm1e8ioj30ty0ty3zv.jpg?KID=imgbed,tva&Expires=1748619405&ssig=iPORwFwkVu",1,中学生,1
5172101264445142,1748637297,2025-05-30 20:34:57+08:00,5172098578515275,转发微博,0,0,1748608606128,吉林,5172101264445142,5636670081,长春发现,f,https://m.weibo.cn/u/5636670081?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/0069sTnzly8hyrkcpzmn2j30e80e8wf6.jpg?KID=imgbed,tva&Expires=1748619405&ssig=8CTQ2MUidN",2,中学生,2
5172100894821052,1748637209,2025-05-30 20:33:29+08:00,5172098578515275,好吧,0,0,1748608606143,吉林,5172100894821052,7350127489,吉吉视频,f,https://m.weibo.cn/u/7350127489?,"https://tvax1.sinaimg.cn/crop.0.0.664.664.180/0081qnVnly8h0j5if8nxmj30ig0ig3yp.jpg?KID=imgbed,tva&Expires=1748619405&ssig=K16J1EtfQy",2,中学生,2
5172097254691716,1748636341,2025-05-30 20:19:01+08:00,5172094013014715,自己意志力，坚持,1,3,1748608609941,广西,5172097254691716,6189701750,檀城相待best,f,https://m.weibo.cn/u/6189701750?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006KTmbcly8hwc62i68prj30u00u0dhq.jpg?KID=imgbed,tva&Expires=1748619409&ssig=C%2BraiZiXvw",1,中学生,1
5172097343291449,1748636361,2025-05-30 20:19:21+08:00,5172094013014715,不理解,1,2,1748608609957,江西,5172097343291449,6267560631,思尔翊次-me,f,https://m.weibo.cn/u/6267560631?,"https://tvax4.sinaimg.cn/crop.0.0.1066.1066.180/006Qa2PBly8i0uen5wtgbj30tm0tmjtn.jpg?KID=imgbed,tva&Expires=1748619409&ssig=sf0MZ3nlxD",0,中学生,0
5172095651679626,1748635959,2025-05-30 20:12:39+08:00,5172094013014715,说得对～,1,2,1748608609971,北京,5172095651679626,5863375412,小酒檀,f,https://m.weibo.cn/u/5863375412?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006oO7Naly8i0wgqqi3ojj30u00u075w.jpg?KID=imgbed,tva&Expires=1748619409&ssig=lM8LKCpXcU",2,中学生,2
5172100161082045,1748637034,2025-05-30 20:30:34+08:00,5172094013014715,对的  努力吧！加油,0,0,1748608609984,浙江,5172100161082045,6269973185,折書为畫,f,https://m.weibo.cn/u/6269973185?,"https://tvax4.sinaimg.cn/crop.0.0.852.852.180/006QkarLly8i12rqn6z80j30no0noab7.jpg?KID=imgbed,tva&Expires=1748619409&ssig=riGxTcsveT",1,中学生,1
5172099736143650,1748636933,2025-05-30 20:28:53+08:00,5172096657263858,这并不挂钩,0,0,1748608611737,江苏,5172099736143650,6776330339,江晚一夏断余愁,m,https://m.weibo.cn/u/6776330339?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007oAN4Dly8htj4cqeftpj30u00u0gos.jpg?KID=imgbed,tva&Expires=1748619411&ssig=Sfl6guEZfc",2,中学生,2
5172097010896653,1748636283,2025-05-30 20:18:03+08:00,5172096657263858,我们鼓励有胆识的人，但是教育公平也同样应该被我们所提及,0,0,1748608611754,山东,5172097010896653,5998022087,猪猪不喝热水-,f,https://m.weibo.cn/u/5998022087?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006xV5xJly8hu7acd248mj30e80e8jsf.jpg?KID=imgbed,tva&Expires=1748619411&ssig=Og2A9C3F3B",1,中学生,1
5172096720437578,1748636213,2025-05-30 20:16:53+08:00,5172096657263858,评论：  清华大学拒绝登山保送的做法体现了对教育公平和学术精神的坚守。在追求特长和特殊才能的道路上，我们应当鼓励多元发展而非单一路径。这样不仅能够促进学生全面成长，还能避免教育资源过度集中，确保每个孩子都有平等的教育机会。,0,0,1748608611768,江苏,5172096720437578,5318701380,应旺工作室,m,https://m.weibo.cn/u/5318701380?,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.180/005NWJc8ly8hi7clwprbaj30sg0sggnc.jpg?KID=imgbed,tva&Expires=1748619411&ssig=myZ8AUk1z7",1,中学生,1
5172101251863779,1748637294,2025-05-30 20:34:54+08:00,5172096657263858,这都什么乱七八糟的啊，所有大学的体育单招项目和名额都可以去查，清华的体育单招就没有登山这个项目，根本就去不了，网友脑洞不要太大。,0,0,1748608611781,北京,5172101251863779,1940769683,九色鹿鹿__,f,https://m.weibo.cn/u/1940769683?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/73adcb93ly8hw93cd8dnlj20u00u0q56.jpg?KID=imgbed,tva&Expires=1748619411&ssig=J04XkdGKNI",0,中学生,0
5172100848686578,1748637198,2025-05-30 20:33:18+08:00,5172096657263858,本来就没有保送，明名其妙的热搜词条。,0,0,1748608611795,河北,5172100848686578,1729828335,那是一个晴朗的夜晚,m,https://m.weibo.cn/u/1729828335?,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/671b15efjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1748619411&ssig=GLOVuNboDV",2,中学生,2
5172094272799006,1748635629,2025-05-30 20:07:09+08:00,5172089906007556,没有一毛钱关系,0,1,1748608616393,广东,5172094272799006,6260740664,快乐de小兔兔,f,https://m.weibo.cn/u/6260740664?,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/006PHqE8ly8hj8g7v2bzyj30dw0dwmxq.jpg?KID=imgbed,tva&Expires=1748619416&ssig=9YZk8qmdDa",0,中学生,0
5172091269680823,1748634914,2025-05-30 19:55:14+08:00,5172089906007556,就是啊 这跟保送有什么关系,0,1,1748608616409,广东,5172091269680823,6260740664,快乐de小兔兔,f,https://m.weibo.cn/u/6260740664?,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/006PHqE8ly8hj8g7v2bzyj30dw0dwmxq.jpg?KID=imgbed,tva&Expires=1748619416&ssig=9YZk8qmdDa",2,中学生,2
5172100331476115,1748637075,2025-05-30 20:31:15+08:00,5172089906007556,,0,0,1748608616424,安徽,5172100331476115,6673005136,山山唯夜,f,https://m.weibo.cn/u/6673005136?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007hBft6ly8i0l0bkb2wxj30u00u041j.jpg?KID=imgbed,tva&Expires=1748619416&ssig=6VCYGv0VZ5",1,中学生,1
5172098827030755,1748636716,2025-05-30 20:25:16+08:00,5172089906007556,这个和保送没多大关系吧,0,0,1748608616439,辽宁,5172098827030755,3124582163,你猜WO是谁-Vin,f,https://m.weibo.cn/u/3124582163?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/ba3d5713ly8i1ppbqfp3tj20u00u0abt.jpg?KID=imgbed,tva&Expires=1748619416&ssig=C45HwsbvWW",2,中学生,2
5172097715538575,1748636451,2025-05-30 20:20:51+08:00,5172089906007556,这个也可以啊,0,0,1748608616452,江苏,5172097715538575,6283234883,埃莉儿,f,https://m.weibo.cn/u/6283234883?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/006RdOq7ly8i1sixjffukj30e80e874n.jpg?KID=imgbed,tva&Expires=1748619416&ssig=QbQvWlwvF4",1,中学生,1
5172097585253525,1748636420,2025-05-30 20:20:20+08:00,5172089906007556,我也不知道,0,0,1748608616465,福建,5172097585253525,7537856672,综艺密码,f,https://m.weibo.cn/u/7537856672?,"https://tvax3.sinaimg.cn/crop.0.0.640.640.180/008e84Rqly8hsmrerju8sj30hs0hswfc.jpg?KID=imgbed,tva&Expires=1748619416&ssig=HSUG%2BsjUHk",0,中学生,0
5172096613488550,1748636188,2025-05-30 20:16:28+08:00,5172089906007556,就是啊[哪吒嘟嘴]这俩有啥关联,0,0,1748608616480,新疆,5172096613488550,7404478430,怪世逸音,f,https://m.weibo.cn/u/7404478430?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/00856r5sly8i1fk7pk6gdj30e80e8q3b.jpg?KID=imgbed,tva&Expires=1748619416&ssig=lHrn74J6Lk",2,中学生,2
5172096440468839,1748636147,2025-05-30 20:15:47+08:00,5172089906007556,这有关系吗？,0,0,1748608616492,河南,5172096440468839,7459321369,林星挽-洋,f,https://m.weibo.cn/u/7459321369?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0088OyeZly8hw7oqvzbfmj30u00u00u3.jpg?KID=imgbed,tva&Expires=1748619416&ssig=mRNuHkfVs5",2,中学生,2
5172095436982825,1748635908,2025-05-30 20:11:48+08:00,5172089906007556,这根本就不是一个层次,0,0,1748608616506,江苏,5172095436982825,1219738862,苏米鱼,f,https://m.weibo.cn/u/1219738862?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/48b3bceely8i1kwm7p7pvj20u00u0n2y.jpg?KID=imgbed,tva&Expires=1748619416&ssig=S0MtAbd3lS",2,中学生,2
5172094599436724,1748635708,2025-05-30 20:08:28+08:00,5172089906007556,确实没有什么关系,0,0,1748608616520,陕西,5172094599436724,6162280804,点点喜欢养乐多,f,https://m.weibo.cn/u/6162280804?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006J2iJSly8ge18ujk2iyj30ro0roabm.jpg?KID=imgbed,tva&Expires=1748619416&ssig=7mAFrOsWSx",0,中学生,0
5172091935528874,1748635073,2025-05-30 19:57:53+08:00,5172088899896762,人家是拼实力，咱这里是拼祖宗。,0,2,1748608618959,山东,5172091935528874,5773590392,寅虎的半步崩拳-,m,https://m.weibo.cn/u/5773590392?,"https://tvax4.sinaimg.cn/crop.0.0.995.995.180/006iJoBGly8h9lxnbnt9cj30rn0rnn28.jpg?KID=imgbed,tva&Expires=1748619418&ssig=AtfL1cGG3W",0,中学生,0
5172092108802884,1748635114,2025-05-30 19:58:34+08:00,5172088899896762,它们的4+4,0,0,1748608618975,广东,5172092108802884,2328091411,Aking1840,m,https://m.weibo.cn/u/2328091411?,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/8ac3db13ly8hfvouopeq4j20go0gotaj.jpg?KID=imgbed,tva&Expires=1748619418&ssig=TCszKP4vn6",0,中学生,0
5172091215414605,1748634901,2025-05-30 19:55:01+08:00,5172088899896762,可选的路太多了，国外上不了名校，也可以选高考加分，不行在选保送。普通人难,0,0,1748608618988,北京,5172091215414605,5974841455,士十士十,m,https://m.weibo.cn/u/5974841455?,"https://tvax4.sinaimg.cn/crop.0.0.888.888.180/006wlPczly8gaak7nhmimj30oo0oo409.jpg?KID=imgbed,tva&Expires=1748619418&ssig=8x0SYwU1zi",0,中学生,0
5172089494440435,1748634491,2025-05-30 19:48:11+08:00,5172088899896762,普通家庭玩不起,0,1,1748608619002,江苏,5172089494440435,6567006258,快乐起舞happy,f,https://m.weibo.cn/u/6567006258?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/007aqujMly8gvrnrawmjfj30ro0rodhb.jpg?KID=imgbed,tva&Expires=1748619418&ssig=%2B05S5%2F2KDe",2,中学生,2
